TaskID,AppType,DeviceID,RequestSizeGB,MaxLatencySec,DataLengthGB,CoreRequirement,AccessNode,StartTime,EndTime,Status,AssignedNode,ExecutionTime,TotalLatency,IsSuccess
北京-0706-1745487272419,低时延,北京-0706,0.2734375,0.3,130.385160446167,28,beijing-man2,2.585,2.711749696826935,完成,beijing-edge3,0.11641532182693481,0.12674969682693504,True
北京-0972-1745487272526,低需求,北京-0972,0.2734375,1.0,13.0385160446167,28,beijing-man1,2.692,2.7119759071826937,完成,beijing-edge2,0.011641532182693481,0.019975907182693486,True
保定-0225-1745487272530,低需求,保定-0225,0.2734375,1.0,13.0385160446167,28,baoding-man1,2.695,2.7124759071826934,完成,baoding-cloud,0.011641532182693481,0.01747590718269354,True
秦皇-0052-1745487272410,低时延,秦皇-0052,0.2734375,0.3,130.385160446167,28,qhd-man2,2.575,2.713299696826935,完成,chengde-edge1,0.11641532182693481,0.13829969682693477,True
唐山-0281-1745487272531,低需求,唐山-0281,0.2734375,1.0,13.0385160446167,28,tangshan-man2,2.697,2.7154759071826935,完成,tangshan-edge2,0.011641532182693481,0.01847590718269343,True
北京-0352-1745487271459,高算力,北京-0352,0.2734375,10.0,3911.5548133850098,1120,beijing-man1,1.624,2.716145866370201,完成,beijing-cloud2,0.08731149137020111,1.0921458663702008,True
张家-0007-1745487272429,低时延,张家-0007,0.2734375,0.3,130.385160446167,28,zhangjiako-man1,2.595,2.7162496968269347,完成,zhangjiako-cloud,0.11641532182693481,0.12124969682693454,True
承德-0128-1745487272463,长时间占用网络资源,承德-0128,1.3671875,2.0,130.385160446167,56,chengde-man1,2.629,2.7163095359134672,完成,tianjin-edge3,0.05820766091346741,0.08730953591346724,True
唐山-0002-1745487271433,大带宽,唐山-0002,5.46875,3.0,130.385160446167,56,tangshan-man2,1.598,2.716715160913467,完成,chengde-edge1,0.05820766091346741,1.1187151609134671,True
唐山-0005-1745487271455,高算力,唐山-0005,0.2734375,10.0,3911.5548133850098,1120,tangshan-man2,1.62,2.716725866370201,完成,beijing-cloud1,0.08731149137020111,1.096725866370201,True
承德-0042-1745487272457,长时间占用网络资源,承德-0042,1.3671875,2.0,130.385160446167,56,chengde-man1,2.622,2.7172395359134676,完成,hengshui-edge2,0.05820766091346741,0.09523953591346768,True
天津-0461-1745487271479,长时间占用网络资源,天津-0461,1.3671875,2.0,130.385160446167,56,tianjin-man1,1.644,2.7179795359134675,完成,tianjin-cloud1,0.05820766091346741,1.0739795359134676,True
唐山-0016-1745487272534,低需求,唐山-0016,0.2734375,1.0,13.0385160446167,28,tangshan-man2,2.699,2.718475907182693,完成,tangshan-edge1,0.011641532182693481,0.01947590718269332,True
石家-0169-1745487272533,低需求,石家-0169,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.698,2.718475907182693,完成,shijiangzhuang-edge2,0.011641532182693481,0.02047590718269321,True
北京-0419-1745487272536,低需求,北京-0419,0.2734375,1.0,13.0385160446167,28,beijing-man1,2.701,2.7184759071826936,完成,beijing-edge1,0.011641532182693481,0.01747590718269354,True
天津-0314-1745487272537,低需求,天津-0314,0.2734375,1.0,13.0385160446167,28,tianjin-man2,2.703,2.7184759071826936,完成,tianjin-edge2,0.011641532182693481,0.01547590718269376,True
唐山-0267-1745487271452,高算力,唐山-0267,0.2734375,10.0,3911.5548133850098,1120,tangshan-man1,1.617,2.718535866370201,完成,tianjin-cloud1,0.08731149137020111,1.101535866370201,True
北京-0428-1745487271424,大带宽,北京-0428,5.46875,3.0,130.385160446167,56,beijing-man2,1.589,2.7187251609134675,完成,cangzhou-edge1,0.05820766091346741,1.1297251609134675,True
张家-0026-1745487272456,高算力,张家-0026,0.2734375,10.0,3911.5548133850098,1120,zhangjiako-man1,2.621,2.7188758663702015,完成,beijing-cloud1,0.08731149137020111,0.09787586637020151,True
邯郸-0100-1745487272478,长时间占用网络资源,邯郸-0100,1.3671875,2.0,130.385160446167,56,handan-man1,2.643,2.7199795359134673,完成,handan-edge1,0.05820766091346741,0.07697953591346751,True
天津-0551-1745487272481,长时间占用网络资源,天津-0551,1.3671875,2.0,130.385160446167,56,tianjin-man2,2.646,2.7199795359134677,完成,tianjin-edge2,0.05820766091346741,0.07397953591346784,True
北京-0227-1745487272538,低需求,北京-0227,0.2734375,1.0,13.0385160446167,28,beijing-man2,2.703,2.7204759071826934,完成,beijing-edge2,0.011641532182693481,0.01747590718269354,True
张家-0122-1745487272525,低需求,张家-0122,0.2734375,1.0,13.0385160446167,28,zhangjiako-man1,2.69,2.7214059071826933,完成,handan-edge2,0.011641532182693481,0.031405907182693316,True
石家-0122-1745487272541,低需求,石家-0122,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.706,2.722475907182693,完成,shijiangzhuang-edge2,0.011641532182693481,0.016475907182693206,True
张家-0001-1745487272539,低需求,张家-0001,0.2734375,1.0,13.0385160446167,28,zhangjiako-man1,2.704,2.7224759071826936,完成,zhangjiako-edge1,0.011641532182693481,0.01847590718269343,True
秦皇-0182-1745487272485,长时间占用网络资源,秦皇-0182,1.3671875,2.0,130.385160446167,56,qhd-man2,2.65,2.7239795359134678,完成,qhd-edge2,0.05820766091346741,0.07397953591346784,True
沧州-0137-1745487272537,低需求,沧州-0137,0.2734375,1.0,13.0385160446167,28,cangzhou-man1,2.702,2.7244759071826934,完成,cangzhou-edge2,0.011641532182693481,0.022475907182693433,True
北京-0045-1745487272445,大带宽,北京-0045,5.46875,3.0,130.385160446167,56,beijing-man2,2.61,2.7254951609134674,完成,beijing-edge1,0.05820766091346741,0.11549516091346756,True
北京-0685-1745487271467,高算力,北京-0685,0.2734375,10.0,3911.5548133850098,1120,beijing-man1,1.632,2.726145866370201,完成,beijing-cloud1,0.08731149137020111,1.0941458663702013,True
石家-0263-1745487272487,长时间占用网络资源,石家-0263,1.3671875,2.0,130.385160446167,56,shijiangzhuang-man1,2.652,2.7279795359134673,完成,shijiangzhuang-edge2,0.05820766091346741,0.07597953591346718,True
北京-0274-1745487272448,大带宽,北京-0274,5.46875,3.0,130.385160446167,56,beijing-man2,2.613,2.7284951609134676,完成,beijing-edge1,0.05820766091346741,0.11549516091346756,True
秦皇-0104-1745487272442,低时延,秦皇-0104,0.2734375,0.3,130.385160446167,28,qhd-man2,2.607,2.7292496968269346,完成,qhd-edge2,0.11641532182693481,0.12224969682693443,True
天津-0034-1745487272448,大带宽,天津-0034,5.46875,3.0,130.385160446167,56,tianjin-man2,2.613,2.7294951609134674,完成,tianjin-edge3,0.05820766091346741,0.11649516091346745,True
北京-0616-1745487272442,低时延,北京-0616,0.2734375,0.3,130.385160446167,28,beijing-man2,2.608,2.729749696826935,完成,beijing-edge3,0.11641532182693481,0.1217496968269347,True
北京-0733-1745487271436,大带宽,北京-0733,5.46875,3.0,130.385160446167,56,beijing-man2,1.601,2.7307851609134675,完成,hengshui-edge1,0.05820766091346741,1.1297851609134675,True
张家-0072-1745487272472,长时间占用网络资源,张家-0072,1.3671875,2.0,130.385160446167,56,zhangjiako-man1,2.638,2.730939535913467,完成,langfang-edge1,0.05820766091346741,0.09293953591346726,True
承德-0055-1745487272485,长时间占用网络资源,承德-0055,1.3671875,2.0,130.385160446167,56,chengde-man1,2.65,2.7309695359134674,完成,beijing-edge2,0.05820766091346741,0.08096953591346745,True
唐山-0264-1745487271465,高算力,唐山-0264,0.2734375,10.0,3911.5548133850098,1120,tangshan-man2,1.63,2.732135866370201,完成,baoding-cloud,0.08731149137020111,1.102135866370201,True
石家-0166-1745487272550,低需求,石家-0166,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.716,2.7324759071826934,完成,shijiangzhuang-edge2,0.011641532182693481,0.016475907182693206,True
秦皇-0280-1745487272548,低需求,秦皇-0280,0.2734375,1.0,13.0385160446167,28,qhd-man2,2.714,2.7324759071826934,完成,qhd-edge1,0.011641532182693481,0.01847590718269343,True
北京-0519-1745487272446,低时延,北京-0519,0.2734375,0.3,130.385160446167,28,beijing-man2,2.611,2.732749696826935,完成,beijing-edge4,0.11641532182693481,0.1217496968269347,True
天津-0546-1745487272554,低需求,天津-0546,0.2734375,1.0,13.0385160446167,28,tianjin-man2,2.72,2.7354759071826935,完成,tianjin-edge2,0.011641532182693481,0.015475907182693316,True
石家-0079-1745487272452,大带宽,石家-0079,5.46875,3.0,130.385160446167,56,shijiangzhuang-man1,2.618,2.735995160913468,完成,shijiangzhuang-edge1,0.05820766091346741,0.11799516091346796,True
石家-0057-1745487272553,低需求,石家-0057,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.718,2.7364759071826934,完成,shijiangzhuang-edge2,0.011641532182693481,0.01847590718269343,True
秦皇-0122-1745487272554,低需求,秦皇-0122,0.2734375,1.0,13.0385160446167,28,qhd-man2,2.72,2.7364759071826934,完成,qhd-edge1,0.011641532182693481,0.016475907182693206,True
沧州-0320-1745487272487,长时间占用网络资源,沧州-0320,1.3671875,2.0,130.385160446167,56,cangzhou-man1,2.652,2.7382195359134673,完成,baoding-edge1,0.05820766091346741,0.0862195359134672,True
石家-0040-1745487271470,高算力,石家-0040,0.2734375,10.0,3911.5548133850098,1120,shijiangzhuang-man1,1.635,2.738345866370201,完成,zhangjiako-cloud,0.08731149137020111,1.1033458663702012,True
沧州-0025-1745487272495,长时间占用网络资源,沧州-0025,1.3671875,2.0,130.385160446167,56,cangzhou-man1,2.66,2.7402595359134674,完成,tianjin-edge1,0.05820766091346741,0.08025953591346724,True
邯郸-0057-1745487272571,长时间占用网络资源,邯郸-0057,1.3671875,2.0,130.385160446167,56,xingtai-man1,,2.741,失败,,0,0.004999999999999893,False,无符合条件的节点
张家-0168-1745487272454,低时延,张家-0168,0.2734375,0.3,130.385160446167,28,zhangjiako-man1,2.619,2.7412496968269346,完成,zhangjiako-edge1,0.11641532182693481,0.12224969682693443,True
北京-0968-1745487272560,低需求,北京-0968,0.2734375,1.0,13.0385160446167,28,beijing-man2,2.725,2.7414759071826933,完成,beijing-edge2,0.011641532182693481,0.016475907182693206,True
石家-0370-1745487272558,低需求,石家-0370,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.724,2.7414759071826937,完成,shijiangzhuang-edge1,0.011641532182693481,0.01747590718269354,True
承德-0095-1745487272455,大带宽,承德-0095,5.46875,3.0,130.385160446167,56,chengde-man1,2.621,2.7414851609134674,完成,beijing-cloud1,0.05820766091346741,0.12048516091346739,True
唐山-0144-1745487271448,大带宽,唐山-0144,5.46875,3.0,130.385160446167,56,tangshan-man2,1.613,2.7417151609134676,完成,handan-edge2,0.05820766091346741,1.1287151609134676,True
北京-0838-1745487272452,低时延,北京-0838,0.2734375,0.3,130.385160446167,28,beijing-man2,2.617,2.741749696826935,完成,beijing-edge4,0.11641532182693481,0.12474969682693482,True
北京-0102-1745487271503,长时间占用网络资源,北京-0102,1.3671875,2.0,130.385160446167,56,beijing-man1,1.668,2.741979535913467,完成,beijing-cloud2,0.05820766091346741,1.0739795359134672,True
邢台-0014-1745487272502,长时间占用网络资源,邢台-0014,1.3671875,2.0,130.385160446167,56,xingtai-man1,2.667,2.7419795359134675,完成,xingtai-edge1,0.05820766091346741,0.07497953591346773,True
石家-0429-1745487271427,大带宽,石家-0429,5.46875,3.0,130.385160446167,56,shijiangzhuang-man1,1.592,2.7420451609134675,完成,zhangjiako-edge1,0.05820766091346741,1.1500451609134674,True
保定-0114-1745487272561,低需求,保定-0114,0.2734375,1.0,13.0385160446167,28,baoding-man2,2.726,2.742475907182693,完成,baoding-cloud,0.011641532182693481,0.016475907182693206,True
沧州-0325-1745487272448,大带宽,沧州-0325,5.46875,3.0,130.385160446167,56,cangzhou-man1,2.613,2.7425351609134676,完成,shijiangzhuang-edge1,0.05820766091346741,0.12953516091346762,True
石家-0374-1745487271481,高算力,石家-0374,0.2734375,10.0,3911.5548133850098,1120,shijiangzhuang-man1,1.646,2.742655866370201,完成,baoding-cloud,0.08731149137020111,1.096655866370201,True
衡水-0063-1745487272571,高算力,衡水-0063,0.2734375,10.0,3911.5548133850098,1120,hengshui-man1,,2.743,失败,,0,0.006999999999999673,False,无符合条件的节点
北京-0252-1745487272454,低时延,北京-0252,0.2734375,0.3,130.385160446167,28,beijing-man1,2.619,2.744749696826935,完成,beijing-edge4,0.11641532182693481,0.1257496968269347,True
沧州-0088-1745487272563,低需求,沧州-0088,0.2734375,1.0,13.0385160446167,28,cangzhou-man1,2.728,2.7454759071826933,完成,cangzhou-edge1,0.011641532182693481,0.017475907182693096,True
石家-0222-1745487271484,高算力,石家-0222,0.2734375,10.0,3911.5548133850098,1120,shijiangzhuang-man1,1.649,2.7456558663702006,完成,baoding-cloud,0.08731149137020111,1.0966558663702006,True
廊坊-0092-1745487272507,长时间占用网络资源,廊坊-0092,1.3671875,2.0,130.385160446167,56,langfang-man1,2.672,2.7473495359134676,完成,beijing-cloud2,0.05820766091346741,0.07534953591346749,True
承德-0025-1745487272455,低时延,承德-0025,0.2734375,0.3,130.385160446167,28,chengde-man1,2.621,2.7482396968269347,完成,beijing-edge3,0.11641532182693481,0.1272396968269347,True
廊坊-0190-1745487272565,低需求,廊坊-0190,0.2734375,1.0,13.0385160446167,28,langfang-man1,2.73,2.7484759071826934,完成,langfang-edge1,0.011641532182693481,0.01847590718269343,True
邢台-0293-1745487272582,高算力,邢台-0293,0.2734375,10.0,3911.5548133850098,1120,xingtai-man1,,2.749,失败,,0,0.002000000000000224,False,无符合条件的节点
秦皇-0370-1745487272510,长时间占用网络资源,秦皇-0370,1.3671875,2.0,130.385160446167,56,qhd-man2,2.675,2.7499795359134676,完成,qhd-edge2,0.05820766091346741,0.07497953591346773,True
保定-0446-1745487272493,高算力,保定-0446,0.2734375,10.0,3911.5548133850098,1120,baoding-man1,2.659,2.751145866370201,完成,baoding-cloud,0.08731149137020111,0.09214586637020128,True
天津-0298-1745487271499,长时间占用网络资源,天津-0298,1.3671875,2.0,130.385160446167,56,tianjin-man2,1.665,2.752089535913467,完成,chengde-edge1,0.05820766091346741,1.0870895359134671,True
唐山-0100-1745487272570,低需求,唐山-0100,0.2734375,1.0,13.0385160446167,28,tangshan-man2,2.736,2.7524759071826934,完成,tangshan-edge1,0.011641532182693481,0.016475907182693206,True
石家-0346-1745487272569,低需求,石家-0346,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.735,2.752475907182694,完成,shijiangzhuang-edge1,0.011641532182693481,0.017475907182693984,True
石家-0143-1745487272568,低需求,石家-0143,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.733,2.7534759071826933,完成,shijiangzhuang-edge2,0.011641532182693481,0.02047590718269321,True
衡水-0087-1745487272587,高算力,衡水-0087,0.2734375,10.0,3911.5548133850098,1120,hengshui-man1,,2.754,失败,,0,0.002000000000000224,False,无符合条件的节点
秦皇-0112-1745487272490,高算力,秦皇-0112,0.2734375,10.0,3911.5548133850098,1120,qhd-man2,2.655,2.755615866370201,完成,tianjin-cloud2,0.08731149137020111,0.10061586637020126,True
廊坊-0233-1745487272455,低时延,廊坊-0233,0.2734375,0.3,130.385160446167,28,langfang-man1,2.62,2.755859696826935,完成,baoding-edge1,0.11641532182693481,0.13585969682693477,True
北京-0489-1745487272470,低时延,北京-0489,0.2734375,0.3,130.385160446167,28,beijing-man2,2.636,2.756749696826935,完成,beijing-edge4,0.11641532182693481,0.12074969682693482,True
北京-0453-1745487272518,长时间占用网络资源,北京-0453,1.3671875,2.0,130.385160446167,56,baoding-man2,2.683,2.7569795359134677,完成,baoding-edge2,0.05820766091346741,0.07397953591346784,True
廊坊-0128-1745487272448,大带宽,廊坊-0128,5.46875,3.0,130.385160446167,56,langfang-man1,2.613,2.7573851609134676,完成,qhd-edge2,0.05820766091346741,0.14438516091346765,True
唐山-0267-1745487272574,低需求,唐山-0267,0.2734375,1.0,13.0385160446167,28,tangshan-man1,2.739,2.7574759071826933,完成,tangshan-edge1,0.011641532182693481,0.01847590718269343,True
秦皇-0302-1745487272571,低需求,秦皇-0302,0.2734375,1.0,13.0385160446167,28,qhd-man2,2.737,2.7574759071826933,完成,qhd-edge2,0.011641532182693481,0.02047590718269321,True
北京-0914-1745487272516,长时间占用网络资源,北京-0914,1.3671875,2.0,130.385160446167,56,beijing-man1,2.682,2.7574795359134674,完成,beijing-edge4,0.05820766091346741,0.07547953591346745,True
天津-0301-1745487272574,低需求,天津-0301,0.2734375,1.0,13.0385160446167,28,tianjin-man2,2.739,2.7579759071826935,完成,tianjin-edge3,0.011641532182693481,0.018975907182693597,True
衡水-0032-1745487272476,大带宽,衡水-0032,5.46875,3.0,130.385160446167,56,hengshui-man1,2.642,2.7579951609134676,完成,hengshui-edge1,0.05820766091346741,0.11599516091346773,True
北京-0121-1745487272573,低需求,北京-0121,0.2734375,1.0,13.0385160446167,28,beijing-man1,2.738,2.7584759071826936,完成,beijing-edge1,0.011641532182693481,0.020475907182693653,True
石家-0491-1745487272576,低需求,石家-0491,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.741,2.7584759071826936,完成,shijiangzhuang-edge1,0.011641532182693481,0.01747590718269354,True
张家-0031-1745487272473,大带宽,张家-0031,5.46875,3.0,130.385160446167,56,zhangjiako-man1,2.639,2.7587251609134675,完成,beijing-cloud1,0.05820766091346741,0.11972516091346774,True
邢台-0237-1745487272591,长时间占用网络资源,邢台-0237,1.3671875,2.0,130.385160446167,56,xingtai-man1,,2.759,失败,,0,0.0019999999999997797,False,无符合条件的节点
保定-0505-1745487272576,低需求,保定-0505,0.2734375,1.0,13.0385160446167,28,baoding-man1,2.742,2.7594759071826935,完成,baoding-edge1,0.011641532182693481,0.01747590718269354,True
秦皇-0414-1745487272501,长时间占用网络资源,秦皇-0414,1.3671875,2.0,130.385160446167,56,qhd-man2,2.666,2.760019535913467,完成,beijing-edge2,0.05820766091346741,0.09401953591346723,True
天津-0417-1745487272580,低需求,天津-0417,0.2734375,1.0,13.0385160446167,28,tianjin-man2,2.746,2.7619759071826935,完成,tianjin-edge3,0.011641532182693481,0.015975907182693483,True
北京-0586-1745487271505,高算力,北京-0586,0.2734375,10.0,3911.5548133850098,1120,beijing-man2,1.67,2.7621458663702008,完成,beijing-cloud2,0.08731149137020111,1.0921458663702008,True
北京-0316-1745487272576,低需求,北京-0316,0.2734375,1.0,13.0385160446167,28,beijing-man1,2.742,2.7624759071826936,完成,beijing-edge1,0.011641532182693481,0.020475907182693653,True
北京-0988-1745487272579,低需求,北京-0988,0.2734375,1.0,13.0385160446167,28,beijing-man1,2.744,2.7624759071826936,完成,beijing-edge1,0.011641532182693481,0.01847590718269343,True
石家-0391-1745487272579,低需求,石家-0391,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.744,2.7624759071826936,完成,shijiangzhuang-edge1,0.011641532182693481,0.01847590718269343,True
秦皇-0151-1745487272368,大带宽,秦皇-0151,5.46875,3.0,130.385160446167,56,qhd-man2,2.533,2.7630651609134675,完成,tianjin-edge4,0.05820766091346741,0.23006516091346763,True
沧州-0010-1745487272526,长时间占用网络资源,沧州-0010,1.3671875,2.0,130.385160446167,56,cangzhou-man1,2.692,2.7649795359134677,完成,cangzhou-edge1,0.05820766091346741,0.07297953591346751,True
天津-0545-1745487272470,低时延,天津-0545,0.2734375,0.3,130.385160446167,28,langfang-man1,2.635,2.764979696826935,完成,chengde-edge2,0.11641532182693481,0.12997969682693533,True
北京-0099-1745487272480,低时延,北京-0099,0.2734375,0.3,130.385160446167,28,beijing-man2,2.645,2.7652496968269347,完成,beijing-edge2,0.11641532182693481,0.12024969682693465,True
石家-0302-1745487272582,低需求,石家-0302,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man1,2.748,2.7654759071826938,完成,shijiangzhuang-edge1,0.011641532182693481,0.01747590718269354,True
北京-0500-1745487272507,高算力,北京-0500,0.2734375,10.0,3911.5548133850098,1120,langfang-man1,2.673,2.765515866370201,完成,beijing-cloud2,0.08731149137020111,0.09251586637020104,True
石家-0061-1745487271522,长时间占用网络资源,石家-0061,1.3671875,2.0,130.385160446167,56,shijiangzhuang-man1,1.687,2.7659595359134674,完成,hengshui-edge2,0.05820766091346741,1.0789595359134674,True
邯郸-0117-1745487272525,长时间占用网络资源,邯郸-0117,1.3671875,2.0,130.385160446167,56,handan-man1,2.69,2.7659795359134676,完成,handan-edge1,0.05820766091346741,0.07597953591346762,True
衡水-0131-1745487272584,低需求,衡水-0131,0.2734375,1.0,13.0385160446167,28,hengshui-man1,2.749,2.766475907182693,完成,hengshui-edge2,0.011641532182693481,0.017475907182693096,True
张家-0012-1745487272578,低需求,张家-0012,0.2734375,1.0,13.0385160446167,28,zhangjiako-man1,2.744,2.7667059071826934,完成,beijing-edge4,0.011641532182693481,0.022705907182693164,True
邯郸-0026-1745487272584,低需求,邯郸-0026,0.2734375,1.0,13.0385160446167,28,handan-man1,2.749,2.7674759071826935,完成,handan-edge1,0.011641532182693481,0.01847590718269343,True
北京-0617-1745487272482,低时延,北京-0617,0.2734375,0.3,130.385160446167,28,beijing-man1,2.647,2.768249696826935,完成,beijing-edge1,0.11641532182693481,0.12124969682693498,True
天津-0587-1745487272483,低时延,天津-0587,0.2734375,0.3,130.385160446167,28,tianjin-man2,2.648,2.768749696826935,完成,tianjin-edge4,0.11641532182693481,0.12074969682693482,True
北京-0972-1745487271517,长时间占用网络资源,北京-0972,1.3671875,2.0,130.385160446167,56,beijing-man1,1.682,2.7689495359134675,完成,hengshui-edge2,0.05820766091346741,1.0869495359134675,True
秦皇-0379-1745487272603,高算力,秦皇-0379,0.2734375,10.0,3911.5548133850098,1120,qhd-man2,,2.769,失败,,0,0.001000000000000334,False,无符合条件的节点
邢台-0283-1745487272482,低时延,邢台-0283,0.2734375,0.3,130.385160446167,28,xingtai-man1,2.648,2.7692496968269347,完成,xingtai-edge1,0.11641532182693481,0.12124969682693454,True
北京-0283-1745487272587,低需求,北京-0283,0.2734375,1.0,13.0385160446167,28,beijing-man2,2.752,2.7694759071826933,完成,beijing-edge2,0.011641532182693481,0.01747590718269354,True
唐山-0096-1745487272588,低需求,唐山-0096,0.2734375,1.0,13.0385160446167,28,tangshan-man2,2.753,2.7694759071826933,完成,tangshan-edge2,0.011641532182693481,0.016475907182693206,True
北京-0354-1745487272587,低需求,北京-0354,0.2734375,1.0,13.0385160446167,28,beijing-man1,2.753,2.7699759071826935,完成,beijing-edge3,0.011641532182693481,0.016975907182693373,True
北京-0997-1745487271511,高算力,北京-0997,0.2734375,10.0,3911.5548133850098,1120,beijing-man2,1.676,2.7701458663702008,完成,beijing-cloud2,0.08731149137020111,1.0941458663702008,True
沧州-0317-1745487272587,低需求,沧州-0317,0.2734375,1.0,13.0385160446167,28,cangzhou-man1,2.752,2.771475907182693,完成,cangzhou-edge2,0.011641532182693481,0.01947590718269332,True
秦皇-0036-1745487272518,长时间占用网络资源,秦皇-0036,1.3671875,2.0,130.385160446167,56,qhd-man1,2.684,2.7715295359134675,完成,cangzhou-edge1,0.05820766091346741,0.08752953591346735,True
承德-0052-1745487272528,长时间占用网络资源,承德-0052,1.3671875,2.0,130.385160446167,56,chengde-man1,2.694,2.7719795359134674,完成,chengde-edge1,0.05820766091346741,0.0779795359134674,True
保定-0139-1745487272486,低时延,保定-0139,0.2734375,0.3,130.385160446167,28,baoding-man1,2.652,2.772249696826935,完成,baoding-edge1,0.11641532182693481,0.12024969682693465,True
北京-0544-1745487272591,低需求,北京-0544,0.2734375,1.0,13.0385160446167,28,beijing-man1,2.756,2.7729759071826936,完成,beijing-edge4,0.011641532182693481,0.016975907182693817,True
天津-0343-1745487271529,长时间占用网络资源,天津-0343,1.3671875,2.0,130.385160446167,56,tianjin-man2,1.694,2.7729795359134672,完成,tangshan-edge1,0.05820766091346741,1.0789795359134673,True
秦皇-0256-1745487272480,低时延,秦皇-0256,0.2734375,0.3,130.385160446167,28,qhd-man2,2.645,2.7737196968269346,完成,tianjin-cloud1,0.11641532182693481,0.12871969682693463,True
石家-0204-1745487272592,低需求,石家-0204,0.2734375,1.0,13.0385160446167,28,shijiangzhuang-man2,2.758,2.774475907182693,完成,shijiangzhuang-edge1,0.011641532182693481,0.016475907182693206,True
衡水-0032-1745487272606,高算力,衡水-0032,0.2734375,10.0,3911.5548133850098,1120,hengshui-man1,,2.775,失败,,0,0.0040000000000000036,False,无符合条件的节点
邢台-0126-1745487272606,大带宽,邢台-0126,5.46875,3.0,130.385160446167,56,xingtai-man1,,2.775,失败,,0,0.0040000000000000036,False,无符合条件的节点
唐山-0117-1745487272488,低时延,唐山-0117,0.2734375,0.3,130.385160446167,28,tianjin-man1,2.653,2.775249696826935,完成,tianjin-edge1,0.11641532182693481,0.12224969682693487,True
保定-0190-1745487272595,低需求,保定-0190,0.2734375,1.0,13.0385160446167,28,baoding-man1,2.76,2.7754759071826935,完成,baoding-edge1,0.011641532182693481,0.01547590718269376,True
唐山-0079-1745487271532,长时间占用网络资源,唐山-0079,1.3671875,2.0,130.385160446167,56,tangshan-man2,1.697,2.7756995359134677,完成,chengde-edge1,0.05820766091346741,1.0786995359134677,True
北京-0374-1745487271534,长时间占用网络资源,北京-0374,1.3671875,2.0,130.385160446167,56,beijing-man1,1.699,2.7759795359134674,完成,beijing-cloud2,0.05820766091346741,1.0769795359134673,True
保定-0391-1745487272596,低需求,保定-0391,0.2734375,1.0,13.0385160446167,28,baoding-man1,2.761,2.7764759071826934,完成,baoding-edge1,0.011641532182693481,0.015475907182693316,True
秦皇-0367-1745487272367,大带宽,秦皇-0367,5.46875,3.0,130.385160446167,56,qhd-man2,2.533,2.7768451609134672,完成,chengde-edge2,0.05820766091346741,0.2438451609134673,True
沧州-0295-1745487272596,低需求,沧州-0295,0.2734375,1.0,13.0385160446167,28,cangzhou-man1,2.761,2.7774759071826933,完成,cangzhou-edge1,0.011641532182693481,0.016475907182693206,True
石家-0353-1745487271528,长时间占用网络资源,石家-0353,1.3671875,2.0,130.385160446167,56,shijiangzhuang-man1,1.693,2.7783095359134675,完成,tangshan-edge2,0.05820766091346741,1.0853095359134675,True
唐山-0054-1745487272596,低需求,唐山-0054,0.2734375,1.0,13.0385160446167,28,tangshan-man2,2.762,2.779475907182693,完成,tangshan-edge1,0.011641532182693481,0.017475907182693096,True
邢台-0180-1745487272597,低需求,邢台-0180,0.2734375,1.0,13.0385160446167,28,handan-man1,2.763,2.779475907182693,完成,handan-edge2,0.011641532182693481,0.016475907182693206,True
邯郸-0075-1745487272596,低需求,邯郸-0075,0.2734375,1.0,13.0385160446167,28,handan-man1,2.762,2.779475907182693,完成,handan-edge2,0.011641532182693481,0.017475907182693096,True
邯郸-0094-1745487272539,长时间占用网络资源,邯郸-0094,1.3671875,2.0,130.385160446167,56,handan-man1,2.704,2.7799795359134674,完成,handan-edge2,0.05820766091346741,0.07597953591346718,True
天津-0190-1745487272612,高算力,天津-0190,0.2734375,10.0,3911.5548133850098,1120,tianjin-man1,,2.78,失败,,0,0.0029999999999996696,False,无符合条件的节点
北京-0414-1745487272600,低需求,北京-0414,0.2734375,1.0,13.0385160446167,28,beijing-man1,2.765,2.7809759071826936,完成,beijing-edge3,0.011641532182693481,0.015975907182693483,True
廊坊-0238-1745487272520,高算力,廊坊-0238,0.2734375,10.0,3911.5548133850098,1120,langfang-man1,2.685,2.781515866370201,完成,beijing-cloud2,0.08731149137020111,0.09651586637020104,True
天津-0146-1745487272597,低需求,天津-0146,0.2734375,1.0,13.0385160446167,28,tianjin-man2,2.762,2.7829759071826934,完成,tianjin-edge4,0.011641532182693481,0.020975907182693376,True
北京-0391-1745487272592,低需求,北京-0391,0.2734375,1.0,13.0385160446167,28,langfang-man2,2.757,2.7831659071826933,完成,qhd-edge2,0.011641532182693481,0.026165907182693182,True
