TaskID,AppType,DeviceID,RequestSize,Max Latency,Length,core,任务生成时间,任务发送时间,接入节点
保定-0447-1745487276308,长时间占用网络资源,保定-0447,50,2.0,5000000000.0,2,00分06秒473.247毫秒,00分06秒475.084毫秒,baoding_man1
承德-0025-1745487276309,低需求,承德-0025,10,1.0,500000000.0,1,00分06秒474.549毫秒,00分06秒475.956毫秒,chengde_man1
石家-0420-1745487276310,大带宽,石家-0420,200,3.0,5000000000.0,2,00分06秒474.882毫秒,00分06秒475.964毫秒,shijiangzhuang_man1
沧州-0215-1745487276309,低需求,沧州-0215,10,1.0,500000000.0,1,00分06秒474.271毫秒,00分06秒476.709毫秒,cangzhou_man1
秦皇-0256-1745487275881,长时间占用网络资源,秦皇-0256,50,2.0,5000000000.0,2,00分06秒45.836毫秒,00分06秒48.147毫秒,qhd_man2
承德-0003-1745487275877,低时延,承德-0003,10,0.3,5000000000.0,1,00分06秒41.849毫秒,00分06秒48.736毫秒,chengde_man1
天津-0254-1745487276312,长时间占用网络资源,天津-0254,50,2.0,5000000000.0,2,00分06秒477.082毫秒,00分06秒480.035毫秒,tianjin_man1
保定-0457-1745487276313,高算力,保定-0457,10,10.0,150000000000.0,40,00分06秒478.441毫秒,00分06秒480.132毫秒,baoding_man1
衡水-0099-1745487276315,高算力,衡水-0099,10,10.0,150000000000.0,40,00分06秒480.182毫秒,00分06秒482.281毫秒,hengshui_man1
北京-0747-1745487276313,低时延,北京-0747,10,0.3,5000000000.0,1,00分06秒478.633毫秒,00分06秒482.524毫秒,beijing_man2
天津-0132-1745487276316,高算力,天津-0132,10,10.0,150000000000.0,40,00分06秒481.075毫秒,00分06秒482.959毫秒,tianjin_man2
唐山-0086-1745487276312,低需求,唐山-0086,10,1.0,500000000.0,1,00分06秒477.383毫秒,00分06秒482.986毫秒,tangshan_man2
保定-0139-1745487276317,低时延,保定-0139,10,0.3,5000000000.0,1,00分06秒482.018毫秒,00分06秒483.136毫秒,baoding_man1
天津-0487-1745487276313,低时延,天津-0487,10,0.3,5000000000.0,1,00分06秒478.554毫秒,00分06秒483.196毫秒,tianjin_man2
秦皇-0269-1745487276313,高算力,秦皇-0269,10,10.0,150000000000.0,40,00分06秒478.738毫秒,00分06秒483.416毫秒,qhd_man1
天津-0084-1745487276314,高算力,天津-0084,10,10.0,150000000000.0,40,00分06秒479.316毫秒,00分06秒484.133毫秒,tianjin_man2
邯郸-0129-1745487276317,大带宽,邯郸-0129,200,3.0,5000000000.0,2,00分06秒482.677毫秒,00分06秒484.230毫秒,handan_man1
秦皇-0208-1745487276318,长时间占用网络资源,秦皇-0208,50,2.0,5000000000.0,2,00分06秒483.082毫秒,00分06秒484.317毫秒,qhd_man2
天津-0383-1745487276317,低需求,天津-0383,10,1.0,500000000.0,1,00分06秒482.558毫秒,00分06秒484.373毫秒,tianjin_man2
唐山-0170-1745487276315,长时间占用网络资源,唐山-0170,50,2.0,5000000000.0,2,00分06秒480.333毫秒,00分06秒485.618毫秒,tangshan_man2
沧州-0195-1745487276317,低时延,沧州-0195,10,0.3,5000000000.0,1,00分06秒482.593毫秒,00分06秒485.756毫秒,cangzhou_man1
石家-0199-1745487276320,低需求,石家-0199,10,1.0,500000000.0,1,00分06秒484.930毫秒,00分06秒485.969毫秒,shijiangzhuang_man1
承德-0091-1745487276319,大带宽,承德-0091,200,3.0,5000000000.0,2,00分06秒484.312毫秒,00分06秒486.123毫秒,chengde_man1
北京-0849-1745487276316,大带宽,北京-0849,200,3.0,5000000000.0,2,00分06秒481.496毫秒,00分06秒486.683毫秒,beijing_man1
北京-0791-1745487276320,低时延,北京-0791,10,0.3,5000000000.0,1,00分06秒485.611毫秒,00分06秒487.857毫秒,beijing_man2
唐山-0229-1745487276322,低需求,唐山-0229,10,1.0,500000000.0,1,00分06秒487.683毫秒,00分06秒488.750毫秒,tangshan_man2
北京-0120-1745487276319,高算力,北京-0120,10,10.0,150000000000.0,40,00分06秒484.139毫秒,00分06秒488.877毫秒,beijing_man2
保定-0449-1745487276322,长时间占用网络资源,保定-0449,50,2.0,5000000000.0,2,00分06秒487.213毫秒,00分06秒489.023毫秒,baoding_man1
天津-0064-1745487276317,低时延,天津-0064,10,0.3,5000000000.0,1,00分06秒482.062毫秒,00分06秒489.064毫秒,tianjin_man2
北京-0819-1745487276323,低需求,北京-0819,10,1.0,500000000.0,1,00分06秒488.210毫秒,00分06秒489.611毫秒,beijing_man1
北京-0316-1745487275878,大带宽,北京-0316,200,3.0,5000000000.0,2,00分06秒43.110毫秒,00分06秒49.040毫秒,beijing_man1
秦皇-0088-1745487275881,低需求,秦皇-0088,10,1.0,500000000.0,1,00分06秒46.222毫秒,00分06秒49.086毫秒,qhd_man2
唐山-0184-1745487275880,低需求,唐山-0184,10,1.0,500000000.0,1,00分06秒45.497毫秒,00分06秒49.611毫秒,tangshan_man2
石家-0481-1745487275883,低需求,石家-0481,10,1.0,500000000.0,1,00分06秒47.896毫秒,00分06秒49.883毫秒,shijiangzhuang_man1
北京-0838-1745487276321,低需求,北京-0838,10,1.0,500000000.0,1,00分06秒486.210毫秒,00分06秒490.872毫秒,beijing_man2
北京-0212-1745487276323,高算力,北京-0212,10,10.0,150000000000.0,40,00分06秒488.538毫秒,00分06秒491.536毫秒,beijing_man1
张家-0163-1745487276325,高算力,张家-0163,10,10.0,150000000000.0,40,00分06秒490.802毫秒,00分06秒492.496毫秒,zhangjiako_man1
北京-0023-1745487276321,低时延,北京-0023,10,0.3,5000000000.0,1,00分06秒486.230毫秒,00分06秒492.659毫秒,beijing_man2
秦皇-0400-1745487276326,低需求,秦皇-0400,10,1.0,500000000.0,1,00分06秒491.651毫秒,00分06秒492.773毫秒,qhd_man2
石家-0058-1745487276327,低需求,石家-0058,10,1.0,500000000.0,1,00分06秒492.020毫秒,00分06秒493.201毫秒,shijiangzhuang_man1
秦皇-0383-1745487276325,大带宽,秦皇-0383,200,3.0,5000000000.0,2,00分06秒490.102毫秒,00分06秒493.221毫秒,qhd_man2
保定-0493-1745487276327,低需求,保定-0493,10,1.0,500000000.0,1,00分06秒492.650毫秒,00分06秒494.044毫秒,cangzhou_man2
天津-0174-1745487276328,低需求,天津-0174,10,1.0,500000000.0,1,00分06秒493.223毫秒,00分06秒494.583毫秒,tianjin_man2
廊坊-0030-1745487276323,低需求,廊坊-0030,10,1.0,500000000.0,1,00分06秒488.375毫秒,00分06秒494.944毫秒,langfang_man1
衡水-0081-1745487276323,低需求,衡水-0081,10,1.0,500000000.0,1,00分06秒488.729毫秒,00分06秒495.163毫秒,hengshui_man1
天津-0524-1745487276327,长时间占用网络资源,天津-0524,50,2.0,5000000000.0,2,00分06秒492.510毫秒,00分06秒496.588毫秒,tianjin_man2
石家-0055-1745487276330,长时间占用网络资源,石家-0055,50,2.0,5000000000.0,2,00分06秒494.995毫秒,00分06秒496.680毫秒,shijiangzhuang_man1
承德-0141-1745487276328,低需求,承德-0141,10,1.0,500000000.0,1,00分06秒493.644毫秒,00分06秒496.836毫秒,chengde_man2
石家-0266-1745487276331,大带宽,石家-0266,200,3.0,5000000000.0,2,00分06秒496.438毫秒,00分06秒497.474毫秒,shijiangzhuang_man1
廊坊-0187-1745487276331,低时延,廊坊-0187,10,0.3,5000000000.0,1,00分06秒495.965毫秒,00分06秒498.135毫秒,langfang_man1
邯郸-0071-1745487276332,长时间占用网络资源,邯郸-0071,50,2.0,5000000000.0,2,00分06秒497.306毫秒,00分06秒498.330毫秒,handan_man1
邯郸-0048-1745487276332,大带宽,邯郸-0048,200,3.0,5000000000.0,2,00分06秒497.347毫秒,00分06秒498.378毫秒,handan_man1
承德-0147-1745487276328,高算力,承德-0147,10,10.0,150000000000.0,40,00分06秒493.775毫秒,00分06秒498.652毫秒,chengde_man1
秦皇-0145-1745487276332,低时延,秦皇-0145,10,0.3,5000000000.0,1,00分06秒497.526毫秒,00分06秒498.799毫秒,qhd_man2
秦皇-0344-1745487276333,低需求,秦皇-0344,10,1.0,500000000.0,1,00分06秒497.954毫秒,00分06秒499.458毫秒,qhd_man2
北京-0052-1745487276332,低需求,北京-0052,10,1.0,500000000.0,1,00分06秒497.339毫秒,00分06秒499.678毫秒,beijing_man2
石家-0341-1745487276332,长时间占用网络资源,石家-0341,50,2.0,5000000000.0,2,00分06秒497.295毫秒,00分06秒500.061毫秒,shijiangzhuang_man1
北京-0280-1745487276331,大带宽,北京-0280,200,3.0,5000000000.0,2,00分06秒496.719毫秒,00分06秒500.610毫秒,beijing_man2
天津-0587-1745487276335,低时延,天津-0587,10,0.3,5000000000.0,1,00分06秒500.066毫秒,00分06秒501.304毫秒,tianjin_man2
廊坊-0125-1745487276331,低需求,廊坊-0125,10,1.0,500000000.0,1,00分06秒496.651毫秒,00分06秒501.416毫秒,langfang_man1
邢台-0083-1745487276332,长时间占用网络资源,邢台-0083,50,2.0,5000000000.0,2,00分06秒496.844毫秒,00分06秒501.564毫秒,xingtai_man1
石家-0071-1745487276335,低需求,石家-0071,10,1.0,500000000.0,1,00分06秒500.375毫秒,00分06秒502.551毫秒,shijiangzhuang_man1
北京-0814-1745487276336,低需求,北京-0814,10,1.0,500000000.0,1,00分06秒501.050毫秒,00分06秒502.711毫秒,beijing_man1
秦皇-0063-1745487276336,高算力,秦皇-0063,10,10.0,150000000000.0,40,00分06秒501.396毫秒,00分06秒503.478毫秒,qhd_man2
保定-0213-1745487276334,低时延,保定-0213,10,0.3,5000000000.0,1,00分06秒499.029毫秒,00分06秒505.909毫秒,baoding_man1
保定-0504-1745487276340,低需求,保定-0504,10,1.0,500000000.0,1,00分06秒505.286毫秒,00分06秒507.162毫秒,baoding_man1
邢台-0101-1745487276341,低时延,邢台-0101,10,0.3,5000000000.0,1,00分06秒506.439毫秒,00分06秒508.153毫秒,xingtai_man1
秦皇-0032-1745487276340,低需求,秦皇-0032,10,1.0,500000000.0,1,00分06秒505.128毫秒,00分06秒508.309毫秒,qhd_man2
天津-0028-1745487276341,高算力,天津-0028,10,10.0,150000000000.0,40,00分06秒506.371毫秒,00分06秒508.622毫秒,langfang_man1
石家-0238-1745487276336,低需求,石家-0238,10,1.0,500000000.0,1,00分06秒501.541毫秒,00分06秒508.643毫秒,shijiangzhuang_man1
天津-0085-1745487276341,低时延,天津-0085,10,0.3,5000000000.0,1,00分06秒505.845毫秒,00分06秒509.874毫秒,tianjin_man2
邯郸-0026-1745487275883,长时间占用网络资源,邯郸-0026,50,2.0,5000000000.0,2,00分06秒47.803毫秒,00分06秒51.811毫秒,handan_man1
唐山-0181-1745487276343,低需求,唐山-0181,10,1.0,500000000.0,1,00分06秒508.402毫秒,00分06秒510.210毫秒,tangshan_man2
张家-0026-1745487276344,高算力,张家-0026,10,10.0,150000000000.0,40,00分06秒509.481毫秒,00分06秒511.051毫秒,zhangjiako_man1
石家-0356-1745487276344,低需求,石家-0356,10,1.0,500000000.0,1,00分06秒509.739毫秒,00分06秒511.543毫秒,shijiangzhuang_man1
北京-0025-1745487276345,大带宽,北京-0025,200,3.0,5000000000.0,2,00分06秒510.082毫秒,00分06秒512.053毫秒,beijing_man1
北京-0220-1745487276341,低需求,北京-0220,10,1.0,500000000.0,1,00分06秒506.632毫秒,00分06秒512.199毫秒,beijing_man2
衡水-0051-1745487276345,低需求,衡水-0051,10,1.0,500000000.0,1,00分06秒510.710毫秒,00分06秒512.288毫秒,hengshui_man1
唐山-0295-1745487276346,低需求,唐山-0295,10,1.0,500000000.0,1,00分06秒511.696毫秒,00分06秒512.724毫秒,tangshan_man2
北京-0080-1745487276345,大带宽,北京-0080,200,3.0,5000000000.0,2,00分06秒510.074毫秒,00分06秒512.829毫秒,beijing_man2
保定-0052-1745487276345,高算力,保定-0052,10,10.0,150000000000.0,40,00分06秒510.182毫秒,00分06秒513.283毫秒,baoding_man1
北京-0576-1745487276347,大带宽,北京-0576,200,3.0,5000000000.0,2,00分06秒511.840毫秒,00分06秒513.708毫秒,beijing_man2
保定-0272-1745487276348,大带宽,保定-0272,200,3.0,5000000000.0,2,00分06秒513.490毫秒,00分06秒514.491毫秒,baoding_man1
北京-0399-1745487276342,低时延,北京-0399,10,0.3,5000000000.0,1,00分06秒506.826毫秒,00分06秒514.557毫秒,beijing_man2
秦皇-0136-1745487276345,长时间占用网络资源,秦皇-0136,50,2.0,5000000000.0,2,00分06秒510.650毫秒,00分06秒514.598毫秒,qhd_man2
天津-0367-1745487276349,高算力,天津-0367,10,10.0,150000000000.0,40,00分06秒514.082毫秒,00分06秒515.351毫秒,tianjin_man1
保定-0152-1745487276347,低需求,保定-0152,10,1.0,500000000.0,1,00分06秒512.561毫秒,00分06秒517.266毫秒,baoding_man1
沧州-0110-1745487276351,大带宽,沧州-0110,200,3.0,5000000000.0,2,00分06秒516.719毫秒,00分06秒518.183毫秒,cangzhou_man1
张家-0030-1745487276349,低需求,张家-0030,10,1.0,500000000.0,1,00分06秒514.560毫秒,00分06秒518.748毫秒,zhangjiako_man1
沧州-0202-1745487276351,低需求,沧州-0202,10,1.0,500000000.0,1,00分06秒516.234毫秒,00分06秒518.936毫秒,cangzhou_man1
秦皇-0160-1745487276351,大带宽,秦皇-0160,200,3.0,5000000000.0,2,00分06秒516.567毫秒,00分06秒519.223毫秒,qhd_man2
唐山-0225-1745487276353,低需求,唐山-0225,10,1.0,500000000.0,1,00分06秒517.989毫秒,00分06秒519.838毫秒,tangshan_man2
北京-0522-1745487275884,高算力,北京-0522,10,10.0,150000000000.0,40,00分06秒49.166毫秒,00分06秒52.149毫秒,beijing_man1
石家-0257-1745487275883,高算力,石家-0257,10,10.0,150000000000.0,40,00分06秒48.794毫秒,00分06秒52.190毫秒,shijiangzhuang_man1
石家-0174-1745487275885,高算力,石家-0174,10,10.0,150000000000.0,40,00分06秒50.092毫秒,00分06秒52.433毫秒,shijiangzhuang_man1
天津-0007-1745487275886,低需求,天津-0007,10,1.0,500000000.0,1,00分06秒51.198毫秒,00分06秒52.538毫秒,tianjin_man2
张家-0051-1745487275886,长时间占用网络资源,张家-0051,50,2.0,5000000000.0,2,00分06秒51.387毫秒,00分06秒52.588毫秒,zhangjiako_man1
北京-0859-1745487275883,高算力,北京-0859,10,10.0,150000000000.0,40,00分06秒48.751毫秒,00分06秒52.931毫秒,beijing_man2
秦皇-0104-1745487276353,低需求,秦皇-0104,10,1.0,500000000.0,1,00分06秒518.221毫秒,00分06秒520.526毫秒,qhd_man2
邢台-0014-1745487276355,长时间占用网络资源,邢台-0014,50,2.0,5000000000.0,2,00分06秒520.053毫秒,00分06秒521.182毫秒,xingtai_man1
廊坊-0108-1745487276355,低需求,廊坊-0108,10,1.0,500000000.0,1,00分06秒519.877毫秒,00分06秒521.652毫秒,langfang_man1
廊坊-0073-1745487276355,长时间占用网络资源,廊坊-0073,50,2.0,5000000000.0,2,00分06秒520.458毫秒,00分06秒522.181毫秒,langfang_man1
衡水-0043-1745487276354,低需求,衡水-0043,10,1.0,500000000.0,1,00分06秒519.521毫秒,00分06秒522.869毫秒,hengshui_man2
唐山-0302-1745487276357,低需求,唐山-0302,10,1.0,500000000.0,1,00分06秒521.806毫秒,00分06秒523.307毫秒,tangshan_man2
廊坊-0226-1745487276357,低时延,廊坊-0226,10,0.3,5000000000.0,1,00分06秒522.235毫秒,00分06秒523.479毫秒,langfang_man1
秦皇-0295-1745487276355,大带宽,秦皇-0295,200,3.0,5000000000.0,2,00分06秒520.713毫秒,00分06秒525.347毫秒,qhd_man2
天津-0242-1745487276356,低需求,天津-0242,10,1.0,500000000.0,1,00分06秒521.787毫秒,00分06秒525.432毫秒,tianjin_man2
北京-0075-1745487276356,低需求,北京-0075,10,1.0,500000000.0,1,00分06秒520.951毫秒,00分06秒525.641毫秒,beijing_man2
石家-0302-1745487276360,低时延,石家-0302,10,0.3,5000000000.0,1,00分06秒525.493毫秒,00分06秒526.621毫秒,shijiangzhuang_man1
唐山-0104-1745487276357,大带宽,唐山-0104,200,3.0,5000000000.0,2,00分06秒522.641毫秒,00分06秒527.121毫秒,tangshan_man1
北京-0931-1745487276356,低时延,北京-0931,10,0.3,5000000000.0,1,00分06秒521.705毫秒,00分06秒528.447毫秒,beijing_man1
石家-0452-1745487276361,长时间占用网络资源,石家-0452,50,2.0,5000000000.0,2,00分06秒526.023毫秒,00分06秒529.063毫秒,shijiangzhuang_man1
保定-0267-1745487275886,长时间占用网络资源,保定-0267,50,2.0,5000000000.0,2,00分06秒51.494毫秒,00分06秒53.773毫秒,baoding_man1
保定-0241-1745487276363,低需求,保定-0241,10,1.0,500000000.0,1,00分06秒528.238毫秒,00分06秒531.810毫秒,baoding_man1
唐山-0331-1745487276363,低需求,唐山-0331,10,1.0,500000000.0,1,00分06秒528.192毫秒,00分06秒531.879毫秒,tangshan_man2
天津-0480-1745487276366,低需求,天津-0480,10,1.0,500000000.0,1,00分06秒531.023毫秒,00分06秒532.530毫秒,tianjin_man2
北京-0483-1745487276364,高算力,北京-0483,10,10.0,150000000000.0,40,00分06秒529.571毫秒,00分06秒533.140毫秒,beijing_man2
天津-0561-1745487276363,低需求,天津-0561,10,1.0,500000000.0,1,00分06秒528.697毫秒,00分06秒533.167毫秒,tianjin_man2
天津-0040-1745487276365,低需求,天津-0040,10,1.0,500000000.0,1,00分06秒530.213毫秒,00分06秒533.745毫秒,tianjin_man2
保定-0384-1745487276365,低需求,保定-0384,10,1.0,500000000.0,1,00分06秒530.333毫秒,00分06秒535.322毫秒,baoding_man1
北京-0860-1745487276369,高算力,北京-0860,10,10.0,150000000000.0,40,00分06秒534.234毫秒,00分06秒535.855毫秒,beijing_man1
衡水-0190-1745487276368,低需求,衡水-0190,10,1.0,500000000.0,1,00分06秒533.339毫秒,00分06秒536.324毫秒,hengshui_man1
秦皇-0211-1745487276368,大带宽,秦皇-0211,200,3.0,5000000000.0,2,00分06秒533.423毫秒,00分06秒536.538毫秒,qhd_man2
秦皇-0216-1745487276368,长时间占用网络资源,秦皇-0216,50,2.0,5000000000.0,2,00分06秒533.013毫秒,00分06秒536.786毫秒,qhd_man2
承德-0044-1745487276370,低需求,承德-0044,10,1.0,500000000.0,1,00分06秒535.646毫秒,00分06秒536.908毫秒,chengde_man1
承德-0047-1745487276371,高算力,承德-0047,10,10.0,150000000000.0,40,00分06秒536.163毫秒,00分06秒537.302毫秒,chengde_man1
邢台-0074-1745487276369,长时间占用网络资源,邢台-0074,50,2.0,5000000000.0,2,00分06秒534.119毫秒,00分06秒537.739毫秒,xingtai_man1
天津-0523-1745487276371,低需求,天津-0523,10,1.0,500000000.0,1,00分06秒536.257毫秒,00分06秒537.938毫秒,tianjin_man2
保定-0420-1745487276371,低需求,保定-0420,10,1.0,500000000.0,1,00分06秒536.127毫秒,00分06秒537.943毫秒,baoding_man1
衡水-0109-1745487276370,高算力,衡水-0109,10,10.0,150000000000.0,40,00分06秒535.613毫秒,00分06秒538.492毫秒,hengshui_man1
承德-0122-1745487276366,低需求,承德-0122,10,1.0,500000000.0,1,00分06秒531.490毫秒,00分06秒538.603毫秒,chengde_man1
沧州-0221-1745487276370,长时间占用网络资源,沧州-0221,50,2.0,5000000000.0,2,00分06秒534.890毫秒,00分06秒538.702毫秒,cangzhou_man1
北京-0022-1745487276372,大带宽,北京-0022,200,3.0,5000000000.0,2,00分06秒537.298毫秒,00分06秒539.201毫秒,beijing_man2
衡水-0107-1745487276370,高算力,衡水-0107,10,10.0,150000000000.0,40,00分06秒535.141毫秒,00分06秒539.274毫秒,hengshui_man1
邯郸-0117-1745487275887,长时间占用网络资源,邯郸-0117,50,2.0,5000000000.0,2,00分06秒52.740毫秒,00分06秒54.407毫秒,handan_man1
秦皇-0388-1745487275886,大带宽,秦皇-0388,200,3.0,5000000000.0,2,00分06秒50.970毫秒,00分06秒54.426毫秒,qhd_man2
保定-0458-1745487276374,低时延,保定-0458,10,0.3,5000000000.0,1,00分06秒539.415毫秒,00分06秒540.615毫秒,baoding_man1
唐山-0221-1745487276374,高算力,唐山-0221,10,10.0,150000000000.0,40,00分06秒539.177毫秒,00分06秒541.028毫秒,tangshan_man2
沧州-0158-1745487276376,低需求,沧州-0158,10,1.0,500000000.0,1,00分06秒541.567毫秒,00分06秒542.724毫秒,cangzhou_man1
北京-0301-1745487276376,低时延,北京-0301,10,0.3,5000000000.0,1,00分06秒541.704毫秒,00分06秒543.277毫秒,beijing_man2
保定-0074-1745487276372,大带宽,保定-0074,200,3.0,5000000000.0,2,00分06秒537.053毫秒,00分06秒543.557毫秒,baoding_man1
北京-0046-1745487276374,低时延,北京-0046,10,0.3,5000000000.0,1,00分06秒539.623毫秒,00分06秒543.631毫秒,beijing_man2
天津-0283-1745487276377,低需求,天津-0283,10,1.0,500000000.0,1,00分06秒542.171毫秒,00分06秒543.844毫秒,tianjin_man2
天津-0270-1745487276377,高算力,天津-0270,10,10.0,150000000000.0,40,00分06秒542.218毫秒,00分06秒543.925毫秒,tianjin_man1
北京-0921-1745487276377,大带宽,北京-0921,200,3.0,5000000000.0,2,00分06秒542.749毫秒,00分06秒544.214毫秒,beijing_man2
保定-0083-1745487276377,大带宽,保定-0083,200,3.0,5000000000.0,2,00分06秒541.869毫秒,00分06秒544.585毫秒,baoding_man1
秦皇-0188-1745487276378,低需求,秦皇-0188,10,1.0,500000000.0,1,00分06秒543.090毫秒,00分06秒544.775毫秒,qhd_man2
北京-0011-1745487276373,低需求,北京-0011,10,1.0,500000000.0,1,00分06秒538.255毫秒,00分06秒544.795毫秒,beijing_man1
天津-0002-1745487276375,低需求,天津-0002,10,1.0,500000000.0,1,00分06秒540.630毫秒,00分06秒544.961毫秒,tianjin_man2
沧州-0262-1745487276378,大带宽,沧州-0262,200,3.0,5000000000.0,2,00分06秒542.933毫秒,00分06秒545.213毫秒,cangzhou_man1
沧州-0235-1745487276375,大带宽,沧州-0235,200,3.0,5000000000.0,2,00分06秒540.545毫秒,00分06秒545.230毫秒,cangzhou_man1
秦皇-0304-1745487276379,低时延,秦皇-0304,10,0.3,5000000000.0,1,00分06秒544.134毫秒,00分06秒545.233毫秒,qhd_man2
衡水-0116-1745487276377,低需求,衡水-0116,10,1.0,500000000.0,1,00分06秒542.037毫秒,00分06秒546.152毫秒,hengshui_man1
石家-0339-1745487276380,低时延,石家-0339,10,0.3,5000000000.0,1,00分06秒545.140毫秒,00分06秒546.791毫秒,shijiangzhuang_man1
唐山-0079-1745487276381,长时间占用网络资源,唐山-0079,50,2.0,5000000000.0,2,00分06秒546.091毫秒,00分06秒547.500毫秒,tangshan_man2
北京-0352-1745487276380,高算力,北京-0352,10,10.0,150000000000.0,40,00分06秒545.697毫秒,00分06秒547.652毫秒,beijing_man1
邯郸-0076-1745487276376,低时延,邯郸-0076,10,0.3,5000000000.0,1,00分06秒541.746毫秒,00分06秒548.070毫秒,handan_man1
保定-0160-1745487276381,大带宽,保定-0160,200,3.0,5000000000.0,2,00分06秒546.356毫秒,00分06秒548.895毫秒,baoding_man1
保定-0382-1745487276383,大带宽,保定-0382,200,3.0,5000000000.0,2,00分06秒548.022毫秒,00分06秒549.214毫秒,cangzhou_man2
廊坊-0080-1745487275886,低需求,廊坊-0080,10,1.0,500000000.0,1,00分06秒51.076毫秒,00分06秒55.467毫秒,beijing_man1
保定-0401-1745487275886,低需求,保定-0401,10,1.0,500000000.0,1,00分06秒51.518毫秒,00分06秒55.638毫秒,baoding_man1
天津-0266-1745487276384,长时间占用网络资源,天津-0266,50,2.0,5000000000.0,2,00分06秒549.041毫秒,00分06秒550.795毫秒,tianjin_man2
北京-0726-1745487276385,低需求,北京-0726,10,1.0,500000000.0,1,00分06秒550.326毫秒,00分06秒551.948毫秒,beijing_man1
秦皇-0256-1745487276384,长时间占用网络资源,秦皇-0256,50,2.0,5000000000.0,2,00分06秒549.655毫秒,00分06秒551.966毫秒,qhd_man2
沧州-0116-1745487276385,低需求,沧州-0116,10,1.0,500000000.0,1,00分06秒550.028毫秒,00分06秒552.514毫秒,cangzhou_man1
唐山-0269-1745487276386,长时间占用网络资源,唐山-0269,50,2.0,5000000000.0,2,00分06秒550.910毫秒,00分06秒552.588毫秒,tangshan_man2
秦皇-0017-1745487276386,高算力,秦皇-0017,10,10.0,150000000000.0,40,00分06秒551.428毫秒,00分06秒552.778毫秒,qhd_man2
邯郸-0089-1745487276383,低需求,邯郸-0089,10,1.0,500000000.0,1,00分06秒548.655毫秒,00分06秒553.655毫秒,handan_man1
廊坊-0086-1745487276387,高算力,廊坊-0086,10,10.0,150000000000.0,40,00分06秒552.231毫秒,00分06秒554.165毫秒,langfang_man1
北京-0252-1745487276383,低时延,北京-0252,10,0.3,5000000000.0,1,00分06秒548.505毫秒,00分06秒554.492毫秒,beijing_man1
石家-0281-1745487276388,低时延,石家-0281,10,0.3,5000000000.0,1,00分06秒553.609毫秒,00分06秒554.655毫秒,shijiangzhuang_man1
天津-0490-1745487276388,低需求,天津-0490,10,1.0,500000000.0,1,00分06秒553.714毫秒,00分06秒554.805毫秒,tianjin_man2
张家-0132-1745487276388,大带宽,张家-0132,200,3.0,5000000000.0,2,00分06秒553.275毫秒,00分06秒554.805毫秒,zhangjiako_man1
北京-0245-1745487276388,低时延,北京-0245,10,0.3,5000000000.0,1,00分06秒553.131毫秒,00分06秒555.397毫秒,langfang_man2
石家-0249-1745487276387,低需求,石家-0249,10,1.0,500000000.0,1,00分06秒552.783毫秒,00分06秒555.615毫秒,shijiangzhuang_man1
廊坊-0233-1745487276386,低需求,廊坊-0233,10,1.0,500000000.0,1,00分06秒551.008毫秒,00分06秒555.877毫秒,langfang_man1
张家-0106-1745487276389,长时间占用网络资源,张家-0106,50,2.0,5000000000.0,2,00分06秒554.463毫秒,00分06秒556.416毫秒,zhangjiako_man1
承德-0054-1745487276390,低需求,承德-0054,10,1.0,500000000.0,1,00分06秒555.480毫秒,00分06秒556.803毫秒,chengde_man1
天津-0624-1745487276391,低需求,天津-0624,10,1.0,500000000.0,1,00分06秒556.064毫秒,00分06秒557.686毫秒,tianjin_man2
保定-0464-1745487276388,低时延,保定-0464,10,0.3,5000000000.0,1,00分06秒553.349毫秒,00分06秒558.766毫秒,baoding_man1
天津-0622-1745487276392,低需求,天津-0622,10,1.0,500000000.0,1,00分06秒556.951毫秒,00分06秒559.490毫秒,tianjin_man2
邢台-0088-1745487275887,高算力,邢台-0088,10,10.0,150000000000.0,40,00分06秒52.254毫秒,00分06秒56.076毫秒,xingtai_man1
天津-0310-1745487275890,低需求,天津-0310,10,1.0,500000000.0,1,00分06秒55.666毫秒,00分06秒56.933毫秒,tianjin_man2
北京-0733-1745487276393,高算力,北京-0733,10,10.0,150000000000.0,40,00分06秒558.313毫秒,00分06秒560.191毫秒,beijing_man2
衡水-0187-1745487276392,长时间占用网络资源,衡水-0187,50,2.0,5000000000.0,2,00分06秒557.743毫秒,00分06秒560.917毫秒,hengshui_man2
石家-0115-1745487276394,大带宽,石家-0115,200,3.0,5000000000.0,2,00分06秒559.582毫秒,00分06秒561.388毫秒,shijiangzhuang_man1
衡水-0069-1745487276394,长时间占用网络资源,衡水-0069,50,2.0,5000000000.0,2,00分06秒558.981毫秒,00分06秒561.407毫秒,hengshui_man1
唐山-0154-1745487276396,低需求,唐山-0154,10,1.0,500000000.0,1,00分06秒560.928毫秒,00分06秒561.938毫秒,tangshan_man2
沧州-0320-1745487276396,低时延,沧州-0320,10,0.3,5000000000.0,1,00分06秒560.882毫秒,00分06秒561.979毫秒,cangzhou_man1
沧州-0094-1745487276389,低需求,沧州-0094,10,1.0,500000000.0,1,00分06秒554.681毫秒,00分06秒562.237毫秒,cangzhou_man1
邢台-0180-1745487276396,低时延,邢台-0180,10,0.3,5000000000.0,1,00分06秒561.493毫秒,00分06秒563.041毫秒,handan_man1
