Task ID,Net Device ID,Request Size,Task Length,Max Latency,Task Type,Delay Margin
95585,beijing_man2,320,500000,10000,9,9987.39682313595
97657,langfang_man2,320,500000,10000,9,9987.39682335075
97907,beijing_man1,320,500000,10000,9,9987.396823388031
97884,beijing_man2,320,500000,10000,9,9987.396824785781
98619,beijing_man1,320,500000,10000,9,9987.396825584468
95753,beijing_man2,320,500000,10000,9,9987.396826598804
99604,langfang_man1,320,500000,10000,9,9987.39682983368
99394,beijing_man2,320,500000,10000,9,9987.396830075088
96425,langfang_man2,320,500000,10000,9,9987.396830331421
99160,langfang_man2,320,500000,10000,9,9987.396830588947
98611,beijing_man2,320,500000,10000,9,9987.39683109008
98268,beijing_man2,320,500000,10000,9,9987.396831248478
98794,langfang_man2,320,500000,10000,9,9987.396831474887
97170,beijing_man1,320,500000,10000,9,9987.396831538632
99412,beijing_man1,320,500000,10000,9,9987.396831681135
97100,langfang_man1,320,500000,10000,9,9987.396833154055
95140,beijing_man2,320,500000,10000,9,9987.396833212328
99061,langfang_man1,320,500000,10000,9,9987.396833238907
97516,beijing_man1,320,500000,10000,9,9987.396834482035
99791,langfang_man1,320,500000,10000,9,9987.396834810017
99289,baoding_man2,320,500000,10000,9,9987.396835240435
98789,langfang_man2,320,500000,10000,9,9987.396835923275
95843,beijing_man1,320,500000,10000,9,9987.39683604349
96102,langfang_man2,320,500000,10000,9,9987.396836293534
98732,beijing_man1,320,500000,10000,9,9987.39683792785
98376,langfang_man2,320,500000,10000,9,9987.396838017808
98653,baoding_man2,320,500000,10000,9,9987.396838651963
99983,beijing_man1,320,500000,10000,9,9987.396838862749
95313,beijing_man1,320,500000,10000,9,9987.396839213881
98550,beijing_man2,320,500000,10000,9,9987.396840241923
99212,beijing_man1,320,500000,10000,9,9987.3968404546
96459,beijing_man1,320,500000,10000,9,9987.396840571337
96501,beijing_man1,320,500000,10000,9,9987.396840612517
97986,baoding_man2,320,500000,10000,9,9987.39684099346
97446,beijing_man1,320,500000,10000,9,9987.39684105175
96217,baoding_man2,320,500000,10000,9,9987.3968422481
98896,beijing_man2,320,500000,10000,9,9987.396843633289
95294,beijing_man1,320,500000,10000,9,9987.396843918084
98899,baoding_man2,320,500000,10000,9,9987.396844507824
96571,langfang_man2,320,500000,10000,9,9987.396846133764
96333,beijing_man1,320,500000,10000,9,9987.396846401825
97645,beijing_man1,320,500000,10000,9,9987.396846558966
99251,langfang_man1,320,500000,10000,9,9987.396847112956
99463,beijing_man1,320,500000,10000,9,9987.396848738235
99588,langfang_man1,320,500000,10000,9,9987.396850696488
98997,beijing_man2,320,500000,10000,9,9987.396851441577
96053,beijing_man2,320,500000,10000,9,9987.396852611915
99962,baoding_man2,320,500000,10000,9,9987.39685352901
98168,langfang_man2,320,500000,10000,9,9987.396854354809
97159,beijing_man2,320,500000,10000,9,9987.396855680214
97745,langfang_man2,320,500000,10000,9,9987.39685638131
99284,beijing_man2,320,500000,10000,9,9987.39685718565
97973,langfang_man1,320,500000,10000,9,9987.396857564741
97730,langfang_man2,320,500000,10000,9,9987.396859636545
99511,langfang_man2,320,500000,10000,9,9987.396860472705
98526,beijing_man2,320,500000,10000,9,9987.396862895277
98895,langfang_man1,320,500000,10000,9,9987.396863029597
95232,beijing_man1,320,500000,10000,9,9987.396863680746
99555,beijing_man1,320,500000,10000,9,9987.39686466182
99372,beijing_man1,320,500000,10000,9,9987.396864930386
97335,langfang_man2,320,500000,10000,9,9987.396865454606
97910,beijing_man2,320,500000,10000,9,9987.396866037458
99749,beijing_man1,320,500000,10000,9,9987.39686604771
98402,beijing_man1,320,500000,10000,9,9987.39686640439
97617,beijing_man1,320,500000,10000,9,9987.396866440013
98120,beijing_man2,320,500000,10000,9,9987.396866986612
97244,langfang_man1,320,500000,10000,9,9987.39686790985
98003,langfang_man1,320,500000,10000,9,9987.396868307183
95133,beijing_man1,320,500000,10000,9,9987.396868444628
95456,beijing_man1,320,500000,10000,9,9987.396870574503
98549,baoding_man2,320,500000,10000,9,9987.39687144283
95846,beijing_man2,320,500000,10000,9,9987.39687161631
98219,beijing_man2,320,500000,10000,9,9987.396872450963
96234,langfang_man2,320,500000,10000,9,9987.396873023916
97569,beijing_man2,320,500000,10000,9,9987.396873200656
98810,beijing_man2,320,500000,10000,9,9987.396874470896
99562,langfang_man2,320,500000,10000,9,9987.39687567169
96295,baoding_man2,320,500000,10000,9,9987.396876426285
95616,beijing_man2,320,500000,10000,9,9987.396876970422
96204,langfang_man2,320,500000,10000,9,9987.396879731832
95381,beijing_man2,320,500000,10000,9,9987.396879916503
97650,langfang_man1,320,500000,10000,9,9987.396880778291
95627,beijing_man2,320,500000,10000,9,9987.396881408533
98457,langfang_man1,320,500000,10000,9,9987.396881418223
98034,langfang_man2,320,500000,10000,9,9987.396883577489
95488,beijing_man1,320,500000,10000,9,9987.396883722677
95721,beijing_man1,320,500000,10000,9,9987.396884429667
98638,langfang_man2,320,500000,10000,9,9987.396884845028
99556,langfang_man2,320,500000,10000,9,9987.39688509309
97252,beijing_man2,320,500000,10000,9,9987.396885673781
98852,beijing_man2,320,500000,10000,9,9987.396886788438
97702,langfang_man1,320,500000,10000,9,9987.396887303761
95913,beijing_man1,320,500000,10000,9,9987.39688754851
99505,beijing_man2,320,500000,10000,9,9987.396888230907
99213,baoding_man2,320,500000,10000,9,9987.396888320702
98423,langfang_man2,320,500000,10000,9,9987.396888646688
96990,langfang_man1,320,500000,10000,9,9987.396888739786
96099,beijing_man2,320,500000,10000,9,9987.396889552414
97514,langfang_man2,320,500000,10000,9,9987.396889730378
95263,beijing_man1,320,500000,10000,9,9987.396891753746
99752,baoding_man2,320,500000,10000,9,9987.396893100351
96574,langfang_man2,320,500000,10000,9,9987.396895593782
95932,beijing_man1,320,500000,10000,9,9987.3968976172
99416,beijing_man1,320,500000,10000,9,9987.39689797949
99531,beijing_man2,320,500000,10000,9,9987.396898607483
99349,beijing_man1,320,500000,10000,9,9987.396899089379
95309,beijing_man1,320,500000,10000,9,9987.396899100297
96701,langfang_man2,320,500000,10000,9,9987.396899732186
97807,beijing_man1,320,500000,10000,9,9987.396899746247
97678,langfang_man2,320,500000,10000,9,9987.396899873278
99664,beijing_man1,320,500000,10000,9,9987.396900153777
97238,beijing_man2,320,500000,10000,9,9987.396901038686
95816,beijing_man2,320,500000,10000,9,9987.39690143006
98928,langfang_man1,320,500000,10000,9,9987.396901439066
98597,beijing_man2,320,500000,10000,9,9987.39690168231
99375,beijing_man2,320,500000,10000,9,9987.39690224505
99036,langfang_man1,320,500000,10000,9,9987.396902560211
96638,langfang_man1,320,500000,10000,9,9987.39690274833
98082,beijing_man2,320,500000,10000,9,9987.396903308265
99231,baoding_man2,320,500000,10000,9,9987.396904040806
95574,beijing_man1,320,500000,10000,9,9987.3969041038
98749,langfang_man1,320,500000,10000,9,9987.39690435396
98172,langfang_man1,320,500000,10000,9,9987.396906003709
99066,langfang_man2,320,500000,10000,9,9987.39690612486
99953,langfang_man1,320,500000,10000,9,9987.396906129974
96143,beijing_man1,320,500000,10000,9,9987.396908775472
98679,langfang_man2,320,500000,10000,9,9987.396908975637
99298,langfang_man2,320,500000,10000,9,9987.396909147794
98643,beijing_man2,320,500000,10000,9,9987.396909228917
96630,beijing_man2,320,500000,10000,9,9987.396909832682
95813,beijing_man1,320,500000,10000,9,9987.396910031139
99141,langfang_man2,320,500000,10000,9,9987.396910098774
99985,beijing_man2,320,500000,10000,9,9987.396910369078
98888,beijing_man1,320,500000,10000,9,9987.396910852774
97692,langfang_man2,320,500000,10000,9,9987.39691144405
95310,beijing_man1,320,500000,10000,9,9987.396911713393
96362,beijing_man2,320,500000,10000,9,9987.396912585567
98540,langfang_man1,320,500000,10000,9,9987.396913807997
98936,beijing_man2,320,500000,10000,9,9987.396914783616
95700,beijing_man1,320,500000,10000,9,9987.396915028963
95514,beijing_man1,320,500000,10000,9,9987.396916419575
97851,beijing_man2,320,500000,10000,9,9987.396921518535
98202,langfang_man2,320,500000,10000,9,9987.396921787553
98994,baoding_man2,320,500000,10000,9,9987.39692256248
97874,langfang_man2,320,500000,10000,9,9987.396922678774
95874,beijing_man2,320,500000,10000,9,9987.396923764793
99309,langfang_man1,320,500000,10000,9,9987.396924456061
97549,langfang_man1,320,500000,10000,9,9987.39692531379
99171,langfang_man1,320,500000,10000,9,9987.396925742596
98925,beijing_man2,320,500000,10000,9,9987.396926886719
96799,langfang_man1,320,500000,10000,9,9987.396926918918
97860,langfang_man1,320,500000,10000,9,9987.396928616228
97107,beijing_man2,320,500000,10000,9,9987.396928668411
95690,beijing_man2,320,500000,10000,9,9987.396929294915
98387,baoding_man2,320,500000,10000,9,9987.396929791474
96968,beijing_man2,320,500000,10000,9,9987.396933693351
98343,beijing_man2,320,500000,10000,9,9987.396934115459
95395,beijing_man1,320,500000,10000,9,9987.396934281243
99524,langfang_man1,320,500000,10000,9,9987.396934578046
96357,beijing_man2,320,500000,10000,9,9987.396935831686
98817,beijing_man1,320,500000,10000,9,9987.39693650957
97142,langfang_man2,320,500000,10000,9,9987.396936909705
99948,beijing_man2,320,500000,10000,9,9987.396937709917
99348,beijing_man2,320,500000,10000,9,9987.39693773845
97526,langfang_man2,320,500000,10000,9,9987.396938207552
98694,beijing_man2,320,500000,10000,9,9987.396938744394
98505,beijing_man2,320,500000,10000,9,9987.396939422355
95053,beijing_man2,320,500000,10000,9,9987.396939676908
96821,beijing_man2,320,500000,10000,9,9987.396941455228
96472,beijing_man1,320,500000,10000,9,9987.396943433687
98975,beijing_man2,320,500000,10000,9,9987.39694468128
96883,beijing_man2,320,500000,10000,9,9987.39694523628
95856,beijing_man1,320,500000,10000,9,9987.39694652876
97035,langfang_man1,320,500000,10000,9,9987.396946728666
98998,beijing_man1,320,500000,10000,9,9987.396947345425
97224,langfang_man1,320,500000,10000,9,9987.396948437538
98295,beijing_man2,320,500000,10000,9,9987.396949298321
97760,beijing_man1,320,500000,10000,9,9987.396949602211
98198,langfang_man1,320,500000,10000,9,9987.396950209657
98715,langfang_man2,320,500000,10000,9,9987.396950936405
96444,langfang_man2,320,500000,10000,9,9987.39695188656
98041,langfang_man1,320,500000,10000,9,9987.396952336116
95246,beijing_man2,320,500000,10000,9,9987.396952388888
99894,beijing_man1,320,500000,10000,9,9987.396952576657
97978,langfang_man2,320,500000,10000,9,9987.396953050846
96995,beijing_man1,320,500000,10000,9,9987.396955015254
97852,beijing_man2,320,500000,10000,9,9987.39695725976
98663,beijing_man2,320,500000,10000,9,9987.396962834167
98507,beijing_man2,320,500000,10000,9,9987.396963183157
97338,beijing_man2,320,500000,10000,9,9987.396963838797
95379,beijing_man1,320,500000,10000,9,9987.396964864134
97440,langfang_man2,320,500000,10000,9,9987.396965387541
95912,beijing_man2,320,500000,10000,9,9987.39696590533
98275,beijing_man2,320,500000,10000,9,9987.3969664057
95596,beijing_man2,320,500000,10000,9,9987.396966786813
99194,beijing_man2,320,500000,10000,9,9987.396967539396
99577,langfang_man2,320,500000,10000,9,9987.396968044948
96176,langfang_man1,320,500000,10000,9,9987.396968500761
98347,beijing_man2,320,500000,10000,9,9987.396968618232
98397,langfang_man1,320,500000,10000,9,9987.396970726206
97306,langfang_man1,320,500000,10000,9,9987.3969714289
95927,beijing_man1,320,500000,10000,9,9987.396972250457
97350,beijing_man1,320,500000,10000,9,9987.396972406132
95680,beijing_man2,320,500000,10000,9,9987.396973330831
96526,beijing_man2,320,500000,10000,9,9987.396973558993
99028,langfang_man1,320,500000,10000,9,9987.396975371557
97699,beijing_man2,320,500000,10000,9,9987.396975668862
98953,langfang_man2,320,500000,10000,9,9987.39697701243
98567,beijing_man1,320,500000,10000,9,9987.39697721994
97759,langfang_man2,320,500000,10000,9,9987.396977249697
96447,langfang_man2,320,500000,10000,9,9987.396977762883
96027,langfang_man2,320,500000,10000,9,9987.396981304026
98324,beijing_man1,320,500000,10000,9,9987.396981780947
97439,beijing_man2,320,500000,10000,9,9987.396981827287
97336,beijing_man2,320,500000,10000,9,9987.39698265078
97779,langfang_man2,320,500000,10000,9,9987.396983109382
97138,baoding_man2,320,500000,10000,9,9987.396983845905
98695,langfang_man2,320,500000,10000,9,9987.396984278792
95007,beijing_man2,320,500000,10000,9,9987.396984329693
96245,langfang_man2,320,500000,10000,9,9987.39698513235
96359,beijing_man2,320,500000,10000,9,9987.39698559719
95713,beijing_man2,320,500000,10000,9,9987.396985699495
96628,langfang_man2,320,500000,10000,9,9987.396987100738
99960,langfang_man1,320,500000,10000,9,9987.396988095792
98271,beijing_man1,320,500000,10000,9,9987.396988853397
97921,langfang_man2,320,500000,10000,9,9987.396990037298
98241,beijing_man1,320,500000,10000,9,9987.396990185016
98223,langfang_man1,320,500000,10000,9,9987.396991261572
98539,beijing_man2,320,500000,10000,9,9987.396991289977
97277,beijing_man2,320,500000,10000,9,9987.396991995858
99519,beijing_man2,320,500000,10000,9,9987.39699264858
96704,beijing_man2,320,500000,10000,9,9987.396992861764
95166,beijing_man1,320,500000,10000,9,9987.396994042932
96317,langfang_man1,320,500000,10000,9,9987.39699512334
96777,langfang_man2,320,500000,10000,9,9987.396995363422
96867,langfang_man1,320,500000,10000,9,9987.396996695355
96172,beijing_man2,320,500000,10000,9,9987.396996938276
97813,beijing_man2,320,500000,10000,9,9987.396999102886
95144,beijing_man1,320,500000,10000,9,9987.396999378203
96860,beijing_man2,320,500000,10000,9,9987.396999580442
96069,beijing_man2,320,500000,10000,9,9987.397000810395
95522,beijing_man1,320,500000,10000,9,9987.397001592628
98426,beijing_man1,320,500000,10000,9,9987.397001640418
97127,beijing_man2,320,500000,10000,9,9987.397002528598
97399,langfang_man2,320,500000,10000,9,9987.397002673879
99902,baoding_man2,320,500000,10000,9,9987.397004021981
97271,beijing_man1,320,500000,10000,9,9987.397005326784
97943,beijing_man2,320,500000,10000,9,9987.397005681118
95300,beijing_man2,320,500000,10000,9,9987.397007104162
98009,langfang_man2,320,500000,10000,9,9987.397007769996
96343,beijing_man2,320,500000,10000,9,9987.397008207865
96959,baoding_man2,320,500000,10000,9,9987.397010872824
99019,baoding_man2,320,500000,10000,9,9987.39701092487
99319,beijing_man1,320,500000,10000,9,9987.397011433544
99770,langfang_man2,320,500000,10000,9,9987.397011554538
95342,beijing_man1,320,500000,10000,9,9987.397013372509
98442,beijing_man1,320,500000,10000,9,9987.397014489296
98843,langfang_man2,320,500000,10000,9,9987.39701501114
97625,langfang_man2,320,500000,10000,9,9987.39701612188
98743,langfang_man1,320,500000,10000,9,9987.397017186078
95994,beijing_man2,320,500000,10000,9,9987.397018044945
96184,langfang_man2,320,500000,10000,9,9987.397018308207
96500,beijing_man2,320,500000,10000,9,9987.397018741838
99130,beijing_man2,320,500000,10000,9,9987.397018861693
96218,beijing_man2,320,500000,10000,9,9987.397019011194
97812,langfang_man1,320,500000,10000,9,9987.397019535232
96252,langfang_man2,320,500000,10000,9,9987.39702003155
96862,langfang_man2,320,500000,10000,9,9987.397020544413
98070,baoding_man2,320,500000,10000,9,9987.39702130949
95902,beijing_man1,320,500000,10000,9,9987.397022563551
96671,beijing_man1,320,500000,10000,9,9987.397023159034
95699,beijing_man1,320,500000,10000,9,9987.397023211748
99183,langfang_man1,320,500000,10000,9,9987.397023574655
99966,beijing_man1,320,500000,10000,9,9987.397023785757
97075,beijing_man1,320,500000,10000,9,9987.397025713715
97798,beijing_man1,320,500000,10000,9,9987.397026227653
99895,beijing_man1,320,500000,10000,9,9987.397026337678
99424,beijing_man2,320,500000,10000,9,9987.397026595696
99504,beijing_man1,320,500000,10000,9,9987.397027276069
96321,langfang_man2,320,500000,10000,9,9987.397027606661
99035,beijing_man1,320,500000,10000,9,9987.397030413289
95728,beijing_man1,320,500000,10000,9,9987.397030639993
95098,beijing_man2,320,500000,10000,9,9987.397031706014
96598,beijing_man1,320,500000,10000,9,9987.397032106033
97044,langfang_man2,320,500000,10000,9,9987.397032798614
95217,beijing_man1,320,500000,10000,9,9987.397033068226
99981,langfang_man2,320,500000,10000,9,9987.397033672976
99091,beijing_man1,320,500000,10000,9,9987.397034446749
96964,langfang_man2,320,500000,10000,9,9987.397036049715
96093,beijing_man1,320,500000,10000,9,9987.397036623523
98797,langfang_man1,320,500000,10000,9,9987.397037174187
98536,langfang_man2,320,500000,10000,9,9987.397037554585
96557,langfang_man2,320,500000,10000,9,9987.397037752537
97828,beijing_man2,320,500000,10000,9,9987.397038465042
99324,langfang_man1,320,500000,10000,9,9987.397038827396
96304,langfang_man1,320,500000,10000,9,9987.397039471267
98127,langfang_man2,320,500000,10000,9,9987.397040010359
97298,langfang_man2,320,500000,10000,9,9987.397040732381
95558,beijing_man1,320,500000,10000,9,9987.397041342007
95314,beijing_man2,320,500000,10000,9,9987.397041411743
96993,beijing_man1,320,500000,10000,9,9987.397042493538
96376,langfang_man1,320,500000,10000,9,9987.397042963015
99362,beijing_man1,320,500000,10000,9,9987.39704309332
95834,beijing_man1,320,500000,10000,9,9987.397044031177
98388,langfang_man2,320,500000,10000,9,9987.397047401453
97260,baoding_man2,320,500000,10000,9,9987.39705070751
95215,beijing_man1,320,500000,10000,9,9987.397052167827
95838,beijing_man1,320,500000,10000,9,9987.397052498223
98303,langfang_man2,320,500000,10000,9,9987.397052936945
97344,beijing_man2,320,500000,10000,9,9987.39705347204
96277,langfang_man1,320,500000,10000,9,9987.397054156765
98327,beijing_man2,320,500000,10000,9,9987.397054253403
95674,beijing_man1,320,500000,10000,9,9987.397054309331
95670,beijing_man2,320,500000,10000,9,9987.397054617642
97033,beijing_man2,320,500000,10000,9,9987.3970551292
95027,beijing_man1,320,500000,10000,9,9987.39705547098
97715,langfang_man2,320,500000,10000,9,9987.397056496387
99277,langfang_man2,320,500000,10000,9,9987.39705804576
97435,beijing_man2,320,500000,10000,9,9987.397058557382
98409,beijing_man1,320,500000,10000,9,9987.39706087613
99976,beijing_man2,320,500000,10000,9,9987.39706286366
96435,beijing_man2,320,500000,10000,9,9987.397063011986
95021,beijing_man1,320,500000,10000,9,9987.397063235632
98627,beijing_man2,320,500000,10000,9,9987.397063691704
97467,beijing_man2,320,500000,10000,9,9987.397063955326
97940,beijing_man1,320,500000,10000,9,9987.397064847955
97087,beijing_man1,320,500000,10000,9,9987.397065122497
97246,langfang_man2,320,500000,10000,9,9987.39706567911
96348,beijing_man1,320,500000,10000,9,9987.397066068583
95595,beijing_man2,320,500000,10000,9,9987.397066911943
95439,beijing_man2,320,500000,10000,9,9987.39706760825
98762,langfang_man1,320,500000,10000,9,9987.397067641507
96743,langfang_man1,320,500000,10000,9,9987.397068193623
97983,langfang_man1,320,500000,10000,9,9987.397070367182
99199,langfang_man1,320,500000,10000,9,9987.397070528497
99879,beijing_man1,320,500000,10000,9,9987.397072997048
99391,langfang_man1,320,500000,10000,9,9987.397073260647
97523,baoding_man2,320,500000,10000,9,9987.397073446476
98277,beijing_man2,320,500000,10000,9,9987.39707449665
99158,langfang_man2,320,500000,10000,9,9987.39707490758
96989,beijing_man1,320,500000,10000,9,9987.397076874026
95287,beijing_man1,320,500000,10000,9,9987.397078287593
98767,langfang_man2,320,500000,10000,9,9987.397079155244
99368,langfang_man1,320,500000,10000,9,9987.397079699072
95321,beijing_man2,320,500000,10000,9,9987.397080696252
97041,langfang_man1,320,500000,10000,9,9987.397082146397
96154,langfang_man2,320,500000,10000,9,9987.397083526605
98197,beijing_man2,320,500000,10000,9,9987.3970847273
98290,langfang_man1,320,500000,10000,9,9987.397084888771
96135,beijing_man1,320,500000,10000,9,9987.39708493219
95469,beijing_man1,320,500000,10000,9,9987.39708547035
99073,langfang_man2,320,500000,10000,9,9987.397087352158
95776,beijing_man2,320,500000,10000,9,9987.397088729516
99959,beijing_man1,320,500000,10000,9,9987.397088729758
96758,beijing_man2,320,500000,10000,9,9987.397089297885
96326,beijing_man2,320,500000,10000,9,9987.397089460172
96718,beijing_man1,320,500000,10000,9,9987.397090472765
98248,beijing_man1,320,500000,10000,9,9987.39709081441
96887,beijing_man1,320,500000,10000,9,9987.39709206656
97938,langfang_man2,320,500000,10000,9,9987.397092587831
95984,beijing_man2,320,500000,10000,9,9987.397094333832
95504,beijing_man2,320,500000,10000,9,9987.397095022163
97177,beijing_man1,320,500000,10000,9,9987.397095053671
99365,beijing_man1,320,500000,10000,9,9987.397095098171
99300,beijing_man2,320,500000,10000,9,9987.397096868282
97341,baoding_man2,320,500000,10000,9,9987.397097053876
99904,langfang_man2,320,500000,10000,9,9987.397098344754
98977,beijing_man1,320,500000,10000,9,9987.397099102018
95551,beijing_man2,320,500000,10000,9,9987.397099534957
96677,beijing_man2,320,500000,10000,9,9987.397100746357
96882,langfang_man2,320,500000,10000,9,9987.397100925475
97893,baoding_man2,320,500000,10000,9,9987.397101114244
96316,beijing_man2,320,500000,10000,9,9987.397101691964
98394,beijing_man2,320,500000,10000,9,9987.3971037361
97559,langfang_man2,320,500000,10000,9,9987.397103756159
99086,baoding_man2,320,500000,10000,9,9987.397103946896
99655,beijing_man2,320,500000,10000,9,9987.397104617467
98235,baoding_man2,320,500000,10000,9,9987.397104740357
98731,beijing_man1,320,500000,10000,9,9987.397105268585
98357,beijing_man2,320,500000,10000,9,9987.39710533868
95350,beijing_man1,320,500000,10000,9,9987.397105917515
98869,langfang_man2,320,500000,10000,9,9987.397106298044
99892,langfang_man2,320,500000,10000,9,9987.397106606202
99234,langfang_man2,320,500000,10000,9,9987.397107033337
99675,beijing_man2,320,500000,10000,9,9987.397108167997
99084,beijing_man2,320,500000,10000,9,9987.397108656416
97200,beijing_man2,320,500000,10000,9,9987.397109288884
98263,baoding_man2,320,500000,10000,9,9987.397110712922
99530,langfang_man2,320,500000,10000,9,9987.397110782113
96313,langfang_man2,320,500000,10000,9,9987.397112235914
96880,beijing_man2,320,500000,10000,9,9987.397112294793
95120,beijing_man2,320,500000,10000,9,9987.397113141536
95561,beijing_man2,320,500000,10000,9,9987.397113394694
99510,baoding_man2,320,500000,10000,9,9987.397115708573
96795,beijing_man2,320,500000,10000,9,9987.397115991014
95586,beijing_man1,320,500000,10000,9,9987.397116116585
99191,baoding_man2,320,500000,10000,9,9987.397116274633
96601,beijing_man1,320,500000,10000,9,9987.397116630309
97011,baoding_man2,320,500000,10000,9,9987.397116979853
95361,beijing_man1,320,500000,10000,9,9987.397117702789
98454,beijing_man2,320,500000,10000,9,9987.397119719839
98529,beijing_man1,320,500000,10000,9,9987.39712420824
98578,beijing_man2,320,500000,10000,9,9987.397125219151
99157,beijing_man2,320,500000,10000,9,9987.397127247727
95026,beijing_man2,320,500000,10000,9,9987.397127798737
99002,beijing_man2,320,500000,10000,9,9987.39712928353
95100,beijing_man1,320,500000,10000,9,9987.397130109108
98180,langfang_man2,320,500000,10000,9,9987.397131090896
97751,baoding_man2,320,500000,10000,9,9987.397132696657
98541,langfang_man2,320,500000,10000,9,9987.397133474893
97267,baoding_man2,320,500000,10000,9,9987.397134254456
95875,beijing_man2,320,500000,10000,9,9987.397134836698
95633,beijing_man1,320,500000,10000,9,9987.397134844801
99004,beijing_man2,320,500000,10000,9,9987.39713674627
96844,langfang_man1,320,500000,10000,9,9987.397136756135
98860,langfang_man2,320,500000,10000,9,9987.397137949745
96863,beijing_man2,320,500000,10000,9,9987.397138108661
95228,beijing_man1,320,500000,10000,9,9987.397138945089
99082,langfang_man2,320,500000,10000,9,9987.397139107596
98171,beijing_man1,320,500000,10000,9,9987.397140715068
95227,beijing_man1,320,500000,10000,9,9987.397141212206
99818,beijing_man1,320,500000,10000,9,9987.397141303187
96956,langfang_man2,320,500000,10000,9,9987.397141340656
99682,langfang_man2,320,500000,10000,9,9987.397141855836
97423,beijing_man1,320,500000,10000,9,9987.397141878055
96289,langfang_man1,320,500000,10000,9,9987.397141933188
99641,beijing_man1,320,500000,10000,9,9987.39714286255
97935,beijing_man2,320,500000,10000,9,9987.397142931328
95301,beijing_man2,320,500000,10000,9,9987.397143598104
98158,beijing_man1,320,500000,10000,9,9987.39714532409
98183,langfang_man2,320,500000,10000,9,9987.39714592869
99843,beijing_man1,320,500000,10000,9,9987.397146038007
99133,beijing_man1,320,500000,10000,9,9987.397146097212
96007,beijing_man1,320,500000,10000,9,9987.39714616978
95715,beijing_man1,320,500000,10000,9,9987.397148025988
98983,langfang_man1,320,500000,10000,9,9987.39714827695
97987,beijing_man1,320,500000,10000,9,9987.39714840395
97575,beijing_man2,320,500000,10000,9,9987.397149761055
97101,beijing_man2,320,500000,10000,9,9987.397150604098
97012,langfang_man1,320,500000,10000,9,9987.397151098463
98579,beijing_man1,320,500000,10000,9,9987.397151332516
96684,langfang_man2,320,500000,10000,9,9987.397151587471
96907,langfang_man2,320,500000,10000,9,9987.397152256455
99361,beijing_man1,320,500000,10000,9,9987.39715387346
97005,beijing_man2,320,500000,10000,9,9987.397154464848
97176,langfang_man2,320,500000,10000,9,9987.397155639896
96046,beijing_man1,320,500000,10000,9,9987.39715717381
99114,beijing_man1,320,500000,10000,9,9987.397157664082
98435,beijing_man2,320,500000,10000,9,9987.39715865701
97674,beijing_man1,320,500000,10000,9,9987.397159616388
95777,beijing_man1,320,500000,10000,9,9987.39716208703
95261,beijing_man1,320,500000,10000,9,9987.397162407655
95489,beijing_man1,320,500000,10000,9,9987.397163774043
95622,beijing_man1,320,500000,10000,9,9987.397163961303
96854,langfang_man1,320,500000,10000,9,9987.397164089316
96406,langfang_man2,320,500000,10000,9,9987.39716567778
95545,beijing_man1,320,500000,10000,9,9987.397166932087
97120,beijing_man2,320,500000,10000,9,9987.397166997445
99995,beijing_man1,320,500000,10000,9,9987.397168117024
95941,langfang_man2,320,500000,10000,9,9987.397168305828
97794,beijing_man1,320,500000,10000,9,9987.397168999341
97293,langfang_man1,320,500000,10000,9,9987.397170914404
98319,langfang_man1,320,500000,10000,9,9987.397171085066
98153,beijing_man2,320,500000,10000,9,9987.397172835574
96787,beijing_man1,320,500000,10000,9,9987.397173572199
99079,beijing_man2,320,500000,10000,9,9987.397174107658
95817,beijing_man1,320,500000,10000,9,9987.397174738599
99601,beijing_man2,320,500000,10000,9,9987.39717517711
97834,langfang_man1,320,500000,10000,9,9987.397175227956
97875,langfang_man1,320,500000,10000,9,9987.397175477368
95408,beijing_man2,320,500000,10000,9,9987.397176555296
96667,langfang_man1,320,500000,10000,9,9987.397177066932
95711,beijing_man1,320,500000,10000,9,9987.397178446283
96031,beijing_man2,320,500000,10000,9,9987.397180907124
98897,beijing_man1,320,500000,10000,9,9987.397181189732
95886,beijing_man2,320,500000,10000,9,9987.397181686247
95104,beijing_man2,320,500000,10000,9,9987.39718223107
97357,beijing_man1,320,500000,10000,9,9987.397182455088
98661,baoding_man2,320,500000,10000,9,9987.397182643734
97718,langfang_man1,320,500000,10000,9,9987.397184200601
99880,beijing_man2,320,500000,10000,9,9987.397184401365
96250,beijing_man2,320,500000,10000,9,9987.397184951611
95921,beijing_man2,320,500000,10000,9,9987.397186368045
95637,beijing_man1,320,500000,10000,9,9987.397187411541
98667,langfang_man1,320,500000,10000,9,9987.39718752914
95435,beijing_man2,320,500000,10000,9,9987.397188540097
98701,langfang_man2,320,500000,10000,9,9987.397189680765
97343,beijing_man2,320,500000,10000,9,9987.397191756303
95996,beijing_man1,320,500000,10000,9,9987.397192375392
98005,beijing_man2,320,500000,10000,9,9987.397193016277
97885,beijing_man2,320,500000,10000,9,9987.397194005662
95848,beijing_man2,320,500000,10000,9,9987.397194076273
98025,beijing_man2,320,500000,10000,9,9987.397195268959
96905,beijing_man1,320,500000,10000,9,9987.397195518944
97130,langfang_man1,320,500000,10000,9,9987.397195826485
98471,langfang_man2,320,500000,10000,9,9987.397197508772
99205,beijing_man2,320,500000,10000,9,9987.39719787565
95088,beijing_man1,320,500000,10000,9,9987.397200520467
